Player Name,Rounds,Fairway Percentage,Year,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
Kenny Perry,0.0,None,2012,None,None,None,None,None,85,0.0,None,None,None,None,None,None,76544.0
Marc Turnesa,0.0,None,2012,None,None,None,None,None,83,0.0,None,None,None,None,None,None,113048.0
Woody Austin,0.0,None,2012,None,None,None,None,None,78,0.0,None,None,None,None,None,None,122472.0
Tim Petrovic,0.0,None,2012,None,None,None,None,None,78,0.0,None,None,None,None,None,None,558862.0
Steven Bowditch,0.0,None,2012,None,None,None,None,None,72,0.0,None,None,None,None,None,None,206768.0
Skip Kendall,0.0,None,2012,None,None,None,None,None,71,0.0,None,None,None,None,None,None,62390.0
Garrett Willis,0.0,None,2012,None,None,None,None,None,70,0.0,None,None,None,None,None,None,95014.0
Mark Calcavecchia,0.0,None,2012,None,None,None,None,None,68,0.0,None,None,None,None,None,None,124343.0
Corey Pavin,0.0,None,2012,None,None,None,None,None,67,0.0,None,None,None,None,None,None,59120.0
Paul Goydos,0.0,None,2012,None,None,None,None,None,64,0.0,None,None,None,None,None,None,57220.0
Shane Bertsch,0.0,None,2012,None,None,None,None,None,61,0.0,None,None,None,None,None,None,73795.0
Frank Lickliter II,0.0,None,2012,None,None,None,None,None,56,0.0,None,None,None,None,None,None,125683.0
Will MacKenzie,0.0,None,2012,None,None,None,None,None,55,0.0,None,None,None,None,None,None,49760.0
Richard Johnson,0.0,None,2012,None,None,None,None,None,54,0.0,None,None,None,None,None,None,99515.0
Steve Marino,0.0,None,2012,None,None,None,None,None,54,0.0,None,None,None,None,None,None,85040.0
Michael Allen,0.0,None,2012,None,None,None,None,None,52,0.0,None,None,None,None,None,None,121895.0
Kent Jones,0.0,None,2012,None,None,None,None,None,50,0.0,None,None,None,None,None,None,54644.0
Paul Stankowski,0.0,None,2012,None,None,None,None,None,48,0.0,None,None,None,None,None,None,47793.0
Lucas Glover,0.0,None,2012,None,None,None,None,None,47,0.0,None,None,None,None,None,None,67112.0
Fred Funk,0.0,None,2012,None,None,None,None,None,47,0.0,None,None,None,None,None,None,45449.0
Glen Day,0.0,None,2012,None,None,None,None,None,40,0.0,None,None,None,None,None,None,38850.0
Brett Quigley,0.0,None,2012,None,None,None,None,None,37,0.0,None,None,None,None,None,None,31858.0
Brett Wetterich,0.0,None,2012,None,None,None,None,None,35,0.0,None,None,None,None,None,None,50917.0
Anthony Kim,0.0,None,2012,None,None,None,None,None,32,0.0,None,None,None,None,None,None,33960.0
Robert Damron,0.0,None,2012,None,None,None,None,None,30,0.0,None,None,None,None,None,None,30673.0
Willie Wood,0.0,None,2012,None,None,None,None,None,26,0.0,None,None,None,None,None,None,42000.0
Guy Boros,0.0,None,2012,None,None,None,None,None,26,0.0,None,None,None,None,None,None,21015.0
Tom Lehman,0.0,None,2012,None,None,None,None,None,25,0.0,None,None,None,None,None,None,46990.0
Jason Gore,0.0,None,2012,None,None,None,None,None,23,0.0,None,None,None,None,None,None,26700.0
Paul Casey,0.0,None,2012,None,None,None,None,None,19,0.0,None,None,None,None,None,None,56755.0
Len Mattiace,0.0,None,2012,None,None,None,None,None,18,0.0,None,None,None,None,None,None,16650.0
Bart Bryant,0.0,None,2012,None,None,None,None,None,18,0.0,None,None,None,None,None,None,23134.0
Craig Barlow,0.0,None,2012,None,None,None,None,None,18,0.0,None,None,None,None,None,None,26538.0
Scott Verplank,0.0,None,2012,None,None,None,None,None,17,0.0,None,None,None,None,None,None,31168.0
David Duval,0.0,None,2012,None,None,None,None,None,16,0.0,None,None,None,None,None,None,32936.0
Gene Sauers,0.0,None,2012,None,None,None,None,None,16,0.0,None,None,None,None,None,None,12900.0
Hank Kuehne,0.0,None,2012,None,None,None,None,None,10,0.0,None,None,None,None,None,None,26342.0
Eric Axley,0.0,None,2012,None,None,None,None,None,9,0.0,None,None,None,None,None,None,7215.0
Mark Brooks,0.0,None,2012,None,None,None,None,None,9,0.0,None,None,None,None,None,None,7215.0
Steve Lowery,0.0,None,2012,None,None,None,None,None,9,0.0,None,None,None,None,None,None,7215.0
Robert Gamez,0.0,None,2012,None,None,None,None,None,9,0.0,None,None,None,None,None,None,37221.0
Ted Purdy,0.0,None,2012,None,None,None,None,None,9,0.0,None,None,None,None,None,None,24900.0
Fran Quinn,0.0,None,2012,None,None,None,None,None,6,0.0,None,None,None,None,None,None,0.0
Zack Miller,0.0,None,2012,None,None,None,None,None,5,0.0,None,None,None,None,None,None,137112.0
José María Olazábal,0.0,None,2012,None,None,None,None,None,4,0.0,None,None,None,None,None,None,18677.0
Omar Uresti,0.0,None,2012,None,None,None,None,None,3,0.0,None,None,None,None,None,None,28844.0
Peter Lonard,0.0,None,2012,None,None,None,None,None,2,0.0,None,None,None,None,None,None,7210.0
Kevin Sutherland,0.0,None,2012,None,None,None,None,None,2,0.0,None,None,None,None,None,None,22886.0
Matt McQuillan,0.0,None,2012,None,None,None,None,None,2,0.0,None,None,None,None,None,None,20852.0
Neal Lancaster,0.0,None,2012,None,None,None,None,None,2,0.0,None,None,None,None,None,None,22184.0
Tom Watson,0.0,None,2012,None,None,None,None,None,2,0.0,None,None,None,None,None,None,28470.0
Jesper Parnevik,0.0,None,2012,None,None,None,None,None,1,0.0,None,None,None,None,None,None,10340.0
Kirk Triplett,0.0,None,2012,None,None,None,None,None,None,0.0,None,None,None,None,None,None,7141.0
Scott Verplank,0.0,None,2011,None,None,None,None,None,588,0.0,3.0,None,None,None,None,None,1194178.0
Tiger Woods,0.0,None,2011,None,None,None,None,None,318,0.0,2.0,None,None,None,None,None,660238.0
Tim Clark,0.0,None,2011,None,None,None,None,None,299,0.0,None,None,None,None,None,None,571000.0
Paul Casey,0.0,None,2011,None,None,None,None,None,280,0.0,None,None,None,None,None,None,590386.0
Louis Oosthuizen,0.0,None,2011,None,None,None,None,None,267,0.0,None,None,None,None,None,None,717965.0
Bob Estes,0.0,None,2011,None,None,None,None,None,258,0.0,None,None,None,None,None,None,594104.0
Tom Pernice Jr.,0.0,None,2011,None,None,None,None,None,210,0.0,None,None,None,None,None,None,694981.0
Brett Wetterich,0.0,None,2011,None,None,None,None,None,208,0.0,None,None,None,None,None,None,307504.0
Kevin Sutherland,0.0,None,2011,None,None,None,None,None,190,0.0,None,None,None,None,None,None,289693.0
Fred Couples,0.0,None,2011,None,None,None,None,None,180,0.0,None,None,None,None,None,None,371081.0
Cameron Percy,0.0,None,2011,None,None,None,None,None,161,0.0,None,None,None,None,None,None,290319.0
Henrik Stenson,0.0,None,2011,None,None,None,None,None,159,0.0,None,None,None,None,None,None,327799.0
John Mallinger,0.0,None,2011,None,None,None,None,None,137,0.0,None,None,None,None,None,None,179498.0
Peter Tomasulo,0.0,None,2011,None,None,None,None,None,121,0.0,None,None,None,None,None,None,115817.0
Chad Collins,0.0,None,2011,None,None,None,None,None,121,0.0,None,None,None,None,None,None,183510.0
Todd Hamilton,0.0,None,2011,None,None,None,None,None,117,0.0,None,None,None,None,None,None,112083.0
Michael Letzig,0.0,None,2011,None,None,None,None,None,114,0.0,None,None,None,None,None,None,169973.0
Kirk Triplett,0.0,None,2011,None,None,None,None,None,110,0.0,None,None,None,None,None,None,111081.0
John Daly,0.0,None,2011,None,None,None,None,None,110,0.0,None,None,None,None,None,None,207963.0
Kenny Perry,0.0,None,2011,None,None,None,None,None,110,0.0,None,None,None,None,None,None,110177.0
Tom Lehman,0.0,None,2011,None,None,None,None,None,108,0.0,None,None,None,None,None,None,178062.0
Will MacKenzie,0.0,None,2011,None,None,None,None,None,105,0.0,None,None,None,None,None,None,188394.0
Frank Lickliter II,0.0,None,2011,None,None,None,None,None,102,0.0,None,None,None,None,None,None,144160.0
Marco Dawson,0.0,None,2011,None,None,None,None,None,100,0.0,None,None,None,None,None,None,104407.0
Matt Every,0.0,None,2011,None,None,None,None,None,98,0.0,None,None,None,None,None,None,0.0
John Cook,0.0,None,2011,None,None,None,None,None,95,0.0,None,None,None,None,None,None,251600.0
Jeff Quinney,0.0,None,2011,None,None,None,None,None,89,0.0,None,None,None,None,None,None,139582.0
Jeff Maggert,0.0,None,2011,None,None,None,None,None,89,0.0,None,None,None,None,None,None,101080.0
Charles Warren,0.0,None,2011,None,None,None,None,None,89,0.0,None,None,None,None,None,None,96423.0
Shigeki Maruyama,0.0,None,2011,None,None,None,None,None,88,0.0,None,None,None,None,None,None,177375.0
Dicky Pride,0.0,None,2011,None,None,None,None,None,64,0.0,None,None,None,None,None,None,64213.0
Peter Lonard,0.0,None,2011,None,None,None,None,None,55,0.0,None,None,None,None,None,None,106305.0
Chris Baryla,0.0,None,2011,None,None,None,None,None,49,0.0,None,None,None,None,None,None,68000.0
Tom Watson,0.0,None,2011,None,None,None,None,None,48,0.0,None,None,None,None,None,None,72067.0
Brett Quigley,0.0,None,2011,None,None,None,None,None,47,0.0,None,None,None,None,None,None,56825.0
Chris Tidland,0.0,None,2011,None,None,None,None,None,44,0.0,None,None,None,None,None,None,122985.0
Jason Gore,0.0,None,2011,None,None,None,None,None,42,0.0,None,None,None,None,None,None,51290.0
Jesper Parnevik,0.0,None,2011,None,None,None,None,None,41,0.0,None,None,None,None,None,None,37739.0
Craig Barlow,0.0,None,2011,None,None,None,None,None,39,0.0,None,None,None,None,None,None,49688.0
Corey Pavin,0.0,None,2011,None,None,None,None,None,37,0.0,None,None,None,None,None,None,42376.0
Mark Calcavecchia,0.0,None,2011,None,None,None,None,None,34,0.0,None,None,None,None,None,None,34930.0
Robert Gamez,0.0,None,2011,None,None,None,None,None,32,0.0,None,None,None,None,None,None,31522.0
Jeff Klauk,0.0,None,2011,None,None,None,None,None,32,0.0,None,None,None,None,None,None,34364.0
Jamie Lovemark,0.0,None,2011,None,None,None,None,None,31,0.0,None,None,None,None,None,None,34693.0
Fran Quinn,0.0,None,2011,None,None,None,None,None,30,0.0,None,None,None,None,None,None,47199.0
Mark Hensby,0.0,None,2011,None,None,None,None,None,29,0.0,None,None,None,None,None,None,32241.0
Michael Sim,0.0,None,2011,None,None,None,None,None,27,0.0,None,None,None,None,None,None,47403.0
Scott Gordon,0.0,None,2011,None,None,None,None,None,26,0.0,None,None,None,None,None,None,28311.0
Robert Damron,0.0,None,2011,None,None,None,None,None,25,0.0,None,None,None,None,None,None,31770.0
Jay Williamson,0.0,None,2011,None,None,None,None,None,25,0.0,None,None,None,None,None,None,27396.0
Duffy Waldorf,0.0,None,2011,None,None,None,None,None,25,0.0,None,None,None,None,None,None,61234.0
Garth Mulroy,0.0,None,2011,None,None,None,None,None,25,0.0,None,None,None,None,None,None,0.0
Craig Bowden,0.0,None,2011,None,None,None,None,None,21,0.0,None,None,None,None,None,None,0.0
Daniel Chopra,0.0,None,2011,None,None,None,None,None,21,0.0,None,None,None,None,None,None,15411.0
Steve Lowery,0.0,None,2011,None,None,None,None,None,20,0.0,None,None,None,None,None,None,23526.0
Omar Uresti,0.0,None,2011,None,None,None,None,None,19,0.0,None,None,None,None,None,None,18349.0
Andre Stolz,0.0,None,2011,None,None,None,None,None,19,0.0,None,None,None,None,None,None,21594.0
Michael Allen,0.0,None,2011,None,None,None,None,None,17,0.0,None,None,None,None,None,None,42343.0
Steve Pate,0.0,None,2011,None,None,None,None,None,16,0.0,None,None,None,None,None,None,15750.0
Carl Paulson,0.0,None,2011,None,None,None,None,None,15,0.0,None,None,None,None,None,None,29922.0
Nick Price,0.0,None,2011,None,None,None,None,None,15,0.0,None,None,None,None,None,None,12996.0
Ted Purdy,0.0,None,2011,None,None,None,None,None,14,0.0,None,None,None,None,None,None,14820.0
Jonathan Kaye,0.0,None,2011,None,None,None,None,None,12,0.0,None,None,None,None,None,None,10834.0
Tom Byrum,0.0,None,2011,None,None,None,None,None,12,0.0,None,None,None,None,None,None,10404.0
Joe Affrunti,0.0,None,2011,None,None,None,None,None,11,0.0,None,None,None,None,None,None,18837.0
Fred Funk,0.0,None,2011,None,None,None,None,None,9,0.0,None,None,None,None,None,None,11880.0
Matt Weibring,0.0,None,2011,None,None,None,None,None,9,0.0,None,None,None,None,None,None,20148.0
Guy Boros,0.0,None,2011,None,None,None,None,None,7,0.0,None,None,None,None,None,None,8172.0
Notah Begay III,0.0,None,2011,None,None,None,None,None,6,0.0,None,None,None,None,None,None,6690.0
José María Olazábal,0.0,None,2011,None,None,None,None,None,3,0.0,None,None,None,None,None,None,6330.0
Greg Kraft,0.0,None,2011,None,None,None,None,None,3,0.0,None,None,None,None,None,None,7350.0
Mark Brooks,0.0,None,2011,None,None,None,None,None,2,0.0,None,None,None,None,None,None,7488.0
Mike Weir,0.0,None,2011,None,None,None,None,None,2,0.0,None,None,None,None,None,None,23312.0
Skip Kendall,0.0,None,2011,None,None,None,None,None,1,0.0,None,None,None,None,None,None,11940.0
Mark O'Meara,0.0,None,2011,None,None,None,None,None,1,0.0,None,None,None,None,None,None,18240.0
Graham DeLaet,0.0,None,2011,None,None,None,None,None,1,0.0,None,None,None,None,None,None,10472.0
J.L. Lewis,0.0,None,2011,None,None,None,None,None,None,0.0,None,None,None,None,None,None,7056.0
Brian Bateman,0.0,None,2011,None,None,None,None,None,None,0.0,None,None,None,None,None,None,6984.0
Anthony Kim,0.0,None,2010,None,None,None,None,None,"1,216",1.0,4.0,None,None,None,None,None,2574921.0
Corey Pavin,0.0,None,2010,None,None,None,None,None,433,0.0,2.0,None,None,None,None,None,839193.0
Tiger Woods,0.0,None,2010,None,None,None,None,None,431,0.0,2.0,None,None,None,None,None,1294765.0
Henrik Stenson,0.0,None,2010,None,None,None,None,None,321,0.0,None,None,None,None,None,None,683070.0
Nick O'Hern,0.0,None,2010,None,None,None,None,None,247,0.0,2.0,None,None,None,None,None,398633.0
Michael Allen,0.0,None,2010,None,None,None,None,None,243,0.0,None,None,None,None,None,None,726631.0
Fred Couples,0.0,None,2010,None,None,None,None,None,208,0.0,None,None,None,None,None,None,397406.0
Tom Lehman,0.0,None,2010,None,None,None,None,None,204,0.0,None,None,None,None,None,None,356785.0
Kirk Triplett,0.0,None,2010,None,None,None,None,None,199,0.0,None,None,None,None,None,None,258873.0
Arjun Atwal,0.0,None,2010,None,None,None,None,None,192,1.0,2.0,None,None,None,None,None,1507143.0
Jeff Klauk,0.0,None,2010,None,None,None,None,None,148,0.0,None,None,None,None,None,None,173676.0
Glen Day,0.0,None,2010,None,None,None,None,None,144,0.0,None,None,None,None,None,None,147777.0
Mark Hensby,0.0,None,2010,None,None,None,None,None,142,0.0,None,None,None,None,None,None,228384.0
Tim Wilkinson,0.0,None,2010,None,None,None,None,None,133,0.0,None,None,None,None,None,None,0.0
Chez Reavie,0.0,None,2010,None,None,None,None,None,125,0.0,None,None,None,None,None,None,112994.0
Kent Jones,0.0,None,2010,None,None,None,None,None,117,0.0,None,None,None,None,None,None,188746.0
Harrison Frazar,0.0,None,2010,None,None,None,None,None,116,0.0,None,None,None,None,None,None,201280.0
Gary Woodland,0.0,None,2010,None,None,None,None,None,110,0.0,None,None,None,None,None,None,0.0
Craig Barlow,0.0,None,2010,None,None,None,None,None,100,0.0,None,None,None,None,None,None,184622.0
Carlos Franco,0.0,None,2010,None,None,None,None,None,92,0.0,None,None,None,None,None,None,123232.0
Tom Watson,0.0,None,2010,None,None,None,None,None,92,0.0,None,None,None,None,None,None,149371.0
Graeme McDowell,0.0,None,2010,None,None,None,None,None,91,1.0,2.0,None,None,None,None,None,1589337.0
Matt Weibring,0.0,None,2010,None,None,None,None,None,83,0.0,None,None,None,None,None,None,128328.0
Marco Dawson,0.0,None,2010,None,None,None,None,None,82,0.0,None,None,None,None,None,None,108160.0
Jason Gore,0.0,None,2010,None,None,None,None,None,81,0.0,None,None,None,None,None,None,77213.0
Rich Beem,0.0,None,2010,None,None,None,None,None,80,0.0,None,None,None,None,None,None,128877.0
Frank Lickliter II,0.0,None,2010,None,None,None,None,None,67,0.0,None,None,None,None,None,None,74721.0
Todd Hamilton,0.0,None,2010,None,None,None,None,None,64,0.0,None,None,None,None,None,None,77608.0
Shane Bertsch,0.0,None,2010,None,None,None,None,None,53,0.0,None,None,None,None,None,None,57108.0
Guy Boros,0.0,None,2010,None,None,None,None,None,48,0.0,None,None,None,None,None,None,54833.0
Robert Gamez,0.0,None,2010,None,None,None,None,None,47,0.0,None,None,None,None,None,None,101700.0
Fred Funk,0.0,None,2010,None,None,None,None,None,44,0.0,None,None,None,None,None,None,77803.0
John Huston,0.0,None,2010,None,None,None,None,None,40,0.0,None,None,None,None,None,None,69249.0
Dicky Pride,0.0,None,2010,None,None,None,None,None,39,0.0,None,None,None,None,None,None,40120.0
Jonathan Kaye,0.0,None,2010,None,None,None,None,None,34,0.0,None,None,None,None,None,None,38989.0
Parker McLachlin,0.0,None,2010,None,None,None,None,None,32,0.0,None,None,None,None,None,None,53291.0
Mark Brooks,0.0,None,2010,None,None,None,None,None,29,0.0,None,None,None,None,None,None,46360.0
Chris Smith,0.0,None,2010,None,None,None,None,None,27,0.0,None,None,None,None,None,None,23400.0
Fran Quinn,0.0,None,2010,None,None,None,None,None,26,0.0,None,None,None,None,None,None,45096.0
Robert Damron,0.0,None,2010,None,None,None,None,None,24,0.0,None,None,None,None,None,None,17446.0
Len Mattiace,0.0,None,2010,None,None,None,None,None,22,0.0,None,None,None,None,None,None,22200.0
Shigeki Maruyama,0.0,None,2010,None,None,None,None,None,20,0.0,None,None,None,None,None,None,22440.0
Michael Clark II,0.0,None,2010,None,None,None,None,None,19,0.0,None,None,None,None,None,None,21045.0
John Morse,0.0,None,2010,None,None,None,None,None,19,0.0,None,None,None,None,None,None,28998.0
Jim Carter,0.0,None,2010,None,None,None,None,None,18,0.0,None,None,None,None,None,None,29285.0
J.L. Lewis,0.0,None,2010,None,None,None,None,None,14,0.0,None,None,None,None,None,None,12960.0
Phil Tataurangi,0.0,None,2010,None,None,None,None,None,12,0.0,None,None,None,None,None,None,19449.0
Tom Byrum,0.0,None,2010,None,None,None,None,None,11,0.0,None,None,None,None,None,None,13420.0
Chris Baryla,0.0,None,2010,None,None,None,None,None,9,0.0,None,None,None,None,None,None,24254.0
Tommy Armour III,0.0,None,2010,None,None,None,None,None,6,0.0,None,None,None,None,None,None,11130.0
Eric Axley,0.0,None,2010,None,None,None,None,None,6,0.0,None,None,None,None,None,None,24124.0
Willie Wood,0.0,None,2010,None,None,None,None,None,5,0.0,None,None,None,None,None,None,6540.0
Robin Freeman,0.0,None,2010,None,None,None,None,None,2,0.0,None,None,None,None,None,None,13062.0
Brad Adamonis,0.0,None,2010,None,None,None,None,None,2,0.0,None,None,None,None,None,None,0.0
Paul Azinger,0.0,None,2010,None,None,None,None,None,1,0.0,None,None,None,None,None,None,9486.0
